court,cohesion,n_votos,carga,stratum,reporter,weight,maj_opin_assigner,year
scotus,0.7777777777777778,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JGRoberts,2005.0
scotus,0.25,8,87,,,1.0,AScalia,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JPStevens,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,0.5555555555555556,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JGRoberts,2005.0
scotus,0.3333333333333333,9,87,,,1.0,JGRoberts,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,0.5,8,87,,,1.0,JGRoberts,2005.0
scotus,0.25,8,87,,,1.0,JPStevens,2005.0
scotus,0.1111111111111111,9,87,,,1.0,JGRoberts,2005.0
scotus,1.0,9,75,,,1.0,BRWhite,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.7777777777777778,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,BRWhite,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,7,75,,,1.0,JGRoberts,2006.0
scotus,0.7777777777777778,9,75,,,1.0,JGRoberts,2006.0
scotus,0.7777777777777778,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,BRWhite,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JPStevens,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,BRWhite,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.5,8,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JPStevens,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.25,8,75,,,1.0,AMKennedy,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JPStevens,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JPStevens,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JPStevens,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JPStevens,2006.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2006.0
scotus,0.7777777777777778,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.75,8,75,,,1.0,AScalia,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,8,75,,,1.0,JPStevens,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,0.3333333333333333,9,75,,,1.0,BRWhite,2006.0
scotus,1.0,8,75,,,1.0,BRWhite,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,BRWhite,2006.0
scotus,0.75,8,75,,,1.0,BRWhite,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.75,8,75,,,1.0,JGRoberts,2006.0
scotus,1.0,9,75,,,1.0,JGRoberts,2006.0
scotus,0.7777777777777778,9,75,,,1.0,JGRoberts,2006.0
scotus,0.7777777777777778,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2006.0
scotus,0.1111111111111111,9,75,,,1.0,JPStevens,2006.0
scotus,0.0,8,73,,,1.0,BRWhite,2007.0
scotus,0.5555555555555556,9,73,,,1.0,BRWhite,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,BRWhite,2007.0
scotus,1.0,9,73,,,1.0,BRWhite,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.25,8,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JPStevens,2007.0
scotus,0.7777777777777778,9,73,,,1.0,JGRoberts,2007.0
scotus,0.7777777777777778,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.0,8,73,,,1.0,BRWhite,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,0.25,8,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,0.7777777777777778,9,73,,,1.0,JGRoberts,2007.0
scotus,0.7777777777777778,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JPStevens,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JPStevens,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JPStevens,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JPStevens,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.75,8,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JGRoberts,2007.0
scotus,0.5555555555555556,9,73,,,1.0,JGRoberts,2007.0
scotus,0.7777777777777778,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JPStevens,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JGRoberts,2007.0
scotus,0.3333333333333333,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JPStevens,2007.0
scotus,0.25,8,73,,,1.0,JGRoberts,2007.0
scotus,0.42857142857142855,7,73,,,1.0,AScalia,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JGRoberts,2007.0
scotus,0.1111111111111111,9,73,,,1.0,JGRoberts,2007.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.25,8,83,,,1.0,JPStevens,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JPStevens,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.7777777777777778,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JPStevens,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,AScalia,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,0.7777777777777778,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,AScalia,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.5555555555555556,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.7777777777777778,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.3333333333333333,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.7777777777777778,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JPStevens,2008.0
scotus,0.1111111111111111,9,83,,,1.0,JGRoberts,2008.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.7777777777777778,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,8,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.25,8,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JPStevens,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JPStevens,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,0.7777777777777778,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,8,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,0.25,8,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,0.25,8,92,,,1.0,JGRoberts,2009.0
scotus,0.7777777777777778,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.75,8,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JPStevens,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JPStevens,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JGRoberts,2009.0
scotus,0.7777777777777778,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,8,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,CThomas,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,8,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JPStevens,2009.0
scotus,0.75,8,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,0.3333333333333333,9,92,,,1.0,JGRoberts,2009.0
scotus,0.75,8,92,,,1.0,JGRoberts,2009.0
scotus,0.7777777777777778,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,8,92,,,1.0,JGRoberts,2009.0
scotus,0.5555555555555556,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JPStevens,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JPStevens,2009.0
scotus,0.1111111111111111,9,92,,,1.0,JGRoberts,2009.0
scotus,0.42857142857142855,7,92,,,1.0,JPStevens,2009.0
scotus,1.0,9,92,,,1.0,JGRoberts,2009.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.0,8,84,,,1.0,BRWhite,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.7777777777777778,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.5,8,84,,,1.0,JGRoberts,2010.0
scotus,0.5555555555555556,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.5,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.7777777777777778,9,84,,,1.0,JGRoberts,2010.0
scotus,0.5,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.7777777777777778,9,84,,,1.0,JGRoberts,2010.0
scotus,0.3333333333333333,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.5,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,0.5,8,84,,,1.0,JGRoberts,2010.0
scotus,0.5,8,84,,,1.0,AScalia,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.75,8,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,0.75,8,84,,,1.0,JGRoberts,2010.0
scotus,0.25,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.7777777777777778,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,AMKennedy,2010.0
scotus,0.25,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.5555555555555556,9,84,,,1.0,JGRoberts,2010.0
scotus,0.5555555555555556,9,84,,,1.0,JGRoberts,2010.0
scotus,0.7777777777777778,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.5555555555555556,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,AScalia,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.3333333333333333,9,84,,,1.0,JGRoberts,2010.0
scotus,0.0,8,84,,,1.0,BRWhite,2010.0
scotus,0.75,8,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.5555555555555556,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,AMKennedy,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,8,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,AMKennedy,2010.0
scotus,0.1111111111111111,9,84,,,1.0,CThomas,2010.0
scotus,0.1111111111111111,9,84,,,1.0,AScalia,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,0.3333333333333333,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,AMKennedy,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.3333333333333333,9,84,,,1.0,JGRoberts,2010.0
scotus,0.5555555555555556,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,0.1111111111111111,9,84,,,1.0,JGRoberts,2010.0
scotus,1.0,9,84,,,1.0,JGRoberts,2010.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
