Time,"Time Code","Country Name","Country Code","AIDS estimated deaths (UNAIDS estimates) [SH.DYN.AIDS.DH]","Children orphaned by HIV/AIDS [SH.HIV.ORPH]","Children with fever receiving antimalarial drugs (% of children under age 5 with fever) [SH.MLR.TRET.ZS]","CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP) [EG.USE.COMM.GD.PP.KD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Forest area (% of land area) [AG.LND.FRST.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Population living in slums (% of urban population) [EN.POP.SLUM.UR.ZS]","Population, total [SP.POP.TOTL]","Vulnerable employment, female (% of female employment) [SL.EMP.VULN.FE.ZS]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]"
2013,"YR2013","Micronesia, Fed. Sts.","FSM","","","","1.37907658482961","","3.294","91.7285714285714","","","103702","","17.6296"
2013,"YR2013","Middle East & North Africa","MEA","","","","5.92162695996881","123.942994699767","2.86676563917706","2.06224329690652","90.36351","","412953000","33.9285356278175","39.1089861788561"
2013,"YR2013","Middle East & North Africa (excluding high income)","MNA","","","","3.91418836732276","118.721217124592","2.91063211551096","2.51173321544956","89.09775","","354641044","42.5010814801824","42.5571079951476"
2013,"YR2013","Middle East & North Africa (IDA & IBRD)","TMN","","","","3.95379693856909","118.721217124592","2.89650883683527","2.51242232428439","88.94504","","350471538","42.5042068118922","42.2896536053918"
2013,"YR2013","Middle income","MIC","","","","3.87264781384977","142.82759156698","2.35980914549286","33.199136367785","91.99458","","5304029982","47.1409838205234","41.8442974909969"
2013,"YR2013","Moldova","MDA","500","1400","","1.40453233128176","189.934652091486","1.263","12.1593673965937","","","3558566","22.6050009727479","24.9128"
2013,"YR2013","Monaco","MCO","","","","","","","","","","37971","",""
2013,"YR2013","Mongolia","MNG","100","","","13.5069399642467","170.995158378438","2.805","8.205257601895","","","2869107","47.207998752594","26.0224"
2013,"YR2013","Montenegro","MNE","100","","","3.61855387978564","108.609025257168","1.706","61.4869888475836","","","621207","9.32299971580505","13.0234"
2013,"YR2013","Morocco","MAR","580","5600","","1.74672897248759","78.0446423463327","2.574","12.65516468743","","","33824769","64.4820003509521","33.4254"
2013,"YR2013","Mozambique","MOZ","90000","880000","","0.152038111591983","399.708334772713","5.421","48.7713319260408","","","26434372","95.2550010681153","150.0454"
2013,"YR2013","Myanmar","MMR","11000","110000","","0.249963458388317","72.4301064857447","2.286","46.1410546946775","","","51448196","63.3069992065429","30.126"
2013,"YR2013","Namibia","NAM","2500","46000","8.4","1.13499516516154","81.003871523399","3.56","8.5843384469628","","","2316520","42.7319989204407","78.5828"
2013,"YR2013","Nauru","NRU","","","","4.06653728860549","","","0","","","10821","",""
2013,"YR2013","Nepal","NPL","1600","18000","","0.237169786577315","185.480860127512","2.291","25.364492500872","","","27985310","90.0900001525879","66.8868"
2013,"YR2013","Netherlands","NLD","200","","","10.3100627858175","101.793133116154","1.68","11.1249628970021","","","16804432","10.2199997901916","4.357"
2013,"YR2013","New Caledonia","NCL","","","","16.092239711739","","2.19","45.8971553610503","","","263650","6.30700001120567","20.074"
2013,"YR2013","New Zealand","NZL","100","","","7.53195740753247","129.071485503652","2.01","38.5537959059664","","","4442100","8.5919998884201","22.3476"
2013,"YR2013","Nicaragua","NIC","500","5400","","0.765378513414715","128.14775924046","2.3","25.8766827322586","","","5945747","48.6520004272461","91.3064"
2013,"YR2013","Niger","NER","1700","42000","","0.105275362941766","178.049555406224","7.381","0.921133654377516","","","18426372","90.89400100708","200.084"
2013,"YR2013","Nigeria","NGA","170000","1900000","32.7","0.571126416080498","142.333133590932","5.709","8.57757721488411","","","171829303","85.1969976425171","115.106"
2013,"YR2013","North America","NAC","","","","16.1523679674426","139.308198905702","1.83012321142273","36.0018047275969","","","351451876","5.91194335032422","24.7142544842302"
2013,"YR2013","Northern Mariana Islands","MNP","","","","","","","64.8478260869565","","","54036","",""
2013,"YR2013","Norway","NOR","100","","","11.4501188375594","102.009048677306","1.78","33.1503511341702","","","5079623","3.37599992752075","5.9496"
2013,"YR2013","OECD members","OED","","","","9.69278592304351","113.073688083711","1.74230089941021","31.2800458673929","","","1264776347","11.6438385434098","23.9284288522822"
2013,"YR2013","Oman","OMN","","","","16.5374000297994","157.0302615663","2.846","0.00646203554119548","","","3711481","9.8289999961853","10.011"
2013,"YR2013","Other small states","OSS","","","","6.68853493042988","","3.20191977196579","25.9871581734055","87.58024","","28153079","34.5102563541571","64.7500389977816"
2013,"YR2013","Pacific island small states","PSS","","","","1.03949444467391","","3.31510122204181","61.5884735202492","","","2300045","55.4783815832595","40.13390016476"
2013,"YR2013","Pakistan","PAK","3300","11000","3.4","0.904315983160111","109.412429366666","3.682","2.02106683271067","71.6362228393555","","181712595","74.9609985351563","40.0408"
2013,"YR2013","Palau","PLW","","","","12.2700764818356","","","87.6086956521739","99.83837890625","","20920","",""
2013,"YR2013","Panama","PAN","630","4800","","2.79243118728282","53.3991083424757","2.585","62.5477535647027","","","3838462","28.3200006484985","85.8544"
2013,"YR2013","Papua New Guinea","PNG","1500","14000","","0.814742393022924","","3.813","74.1169456344124","","","7592865","88.1150016784668","55.7902"
2013,"YR2013","Paraguay","PRY","","5600","","0.840506113762694","92.8782234521005","2.581","40.205889755852","","","6465740","40.4240007400513","59.3316"
2013,"YR2013","Peru","PER","2100","38000","","1.86986825369967","58.3042750541739","2.481","58.05328125","","","30565716","58.4750003814698","51.2046"
2013,"YR2013","Philippines","PHL","500","1100","0.1","0.996424570368028","72.1222405780694","3.028","25.3546634470269","98.1083526611328","","98481032","42.375","57.923"
2013,"YR2013","Poland","POL","","","","7.94628250601022","108.920246558309","1.29","30.6737206492277","","","38040196","15.6060004234314","14.0076"
2013,"YR2013","Portugal","PRT","530","","","4.3440293115954","80.2140818256025","1.21","34.9868995633188","","","10457295","14.1630004048348","11.4404"
2013,"YR2013","Post-demographic dividend","PST","","","","10.5396500549031","116.693861041275","1.62434111425471","31.6179247335412","","","1087610209","8.79229386042186","15.8230644104285"
2013,"YR2013","Pre-demographic dividend","PRE","","","36.0926183157447","0.535839629260124","143.400364051366","5.39744350838415","26.1904965458137","69.4862","","806705375","79.4982911031688","115.614026354517"
2013,"YR2013","Puerto Rico","PRI","","","","","","1.47","55.1668545659526","","","3593077","8.8079999089241","42.365"
2013,"YR2013","Qatar","QAT","100","","","37.7800853420592","146.177169449264","1.972","0","98.9603271484375","","2250473","0.0199999995529652","10.9988"
2013,"YR2013","Romania","ROU","200","","","3.55016707872764","83.9160962072774","1.46","29.2248837108203","","","19983693","31.9139995574951","35.6942"
2013,"YR2013","Russian Federation","RUS","","","","12.3935564747819","198.763705167835","1.707","49.7660749581575","","","143506911","5.50799980759621","25.4466"
2013,"YR2013","Rwanda","RWA","4000","100000","12","0.0725767773074222","","4.158","18.9055533036076","","","11065151","87.8599996566772","29.9426"
2013,"YR2013","Samoa","WSM","","","","1.03806413395052","","4.148","60.4240282685512","","","190757","31.508999824524","27.378"
2013,"YR2013","San Marino","SMR","","","","","","","0","","","32303","",""
2013,"YR2013","Sao Tome and Principe","STP","","","","0.607752145205699","","4.635","55.8333333333333","","","187045","29.613000690937","100.5068"
2013,"YR2013","Saudi Arabia","SAU","","","","18.0683580838082","129.556518616403","2.701","0.454484134921779","99.2217712402344","","29944476","0.821000009775162","9.881"
2013,"YR2013","Senegal","SEN","2500","25000","6.2","0.596523237433712","119.704122640026","4.959","43.3854464239339","55.895938873291","","14120320","45.7259998321533","81.4176"
2013,"YR2013","Serbia","SRB","100","","","6.26511069310281","156.523411704735","1.43","31.0679167619483","","","7164132","25.7639999389648","20.5658"
2013,"YR2013","Seychelles","SYC","","","","4.48443006592625","","2.37","88.4130434782609","","","89949","","60.4316"
2013,"YR2013","Sierra Leone","SLE","2800","23000","48.3","0.172170095140492","","4.793","40.4100858963702","57.0221290588379","","6922079","92.115996837616","123.8392"
2013,"YR2013","Singapore","SGP","100","","","10.3119819334926","61.8582459205087","1.19","23.1258840169731","99.8986129760742","","5399162","6.26700019836426","3.8628"
2013,"YR2013","Sint Maarten (Dutch part)","SXM","","","","19.5335591553528","","","","","","36607","",""
2013,"YR2013","Slovak Republic","SVK","100","","","6.11280355961594","117.789391213537","1.34","40.3343869572451","","","5413393","8.02799995988608","22.5198"
2013,"YR2013","Slovenia","SVN","100","","","6.8695513926774","120.588929348077","1.55","61.9463753723932","","","2059953","11.7769999504089","4.7032"
2013,"YR2013","Small states","SST","","","","6.80986543886988","","2.98465844542123","36.4858638316189","89.18064","","37572012","32.8170943076769","61.6609345648884"
2013,"YR2013","Solomon Islands","SLB","","","","0.357906561161854","","4.032","78.463737048946","","","563513","63.6180009841919","52.1938"
2013,"YR2013","Somalia","SOM","1100","18000","","0.04635286497488","","6.564","10.3876685688781","","","13132349","87.5860016345978","108.327"
2013,"YR2013","South Africa","ZAF","110000","1600000","","8.67396282312054","210.617187330401","2.533","7.61773652408313","","","53767396","10.393000125885","49.356"
2013,"YR2013","South Asia","SAS","","","","1.35522146997919","114.750204935758","2.57139843631048","17.4203790486877","85.73653","","1699310450","80.4648053999926","37.7781093874012"
2013,"YR2013","South Asia (IDA & IBRD)","TSA","","","","1.35522146997919","114.750204935758","2.57139843631048","17.4203790486877","85.73653","","1699310450","80.4648053999926","37.7781093874012"
2013,"YR2013","South Sudan","SSD","12000","97000","31.9","0.129587680239481","31.2207223289815","5.109","","","","11177490","52.9360008239746","74.8672"
2013,"YR2013","Spain","ESP","","","","5.08439835268284","81.8837866710518","1.27","36.683792807021","99.6692581176758","","46620045","9.72700017690658","8.918"
2013,"YR2013","Sri Lanka","LKA","500","","","0.75246091814428","47.6015394316028","2.109","33.2195822037952","","","20585000","45.1099987030029","17.0392"
2013,"YR2013","St. Kitts and Nevis","KNA","","","","4.2070943594952","","","42.3076923076923","","","53169","",""
2013,"YR2013","St. Lucia","LCA","","","","2.31718661049755","","1.495","33.4754098360656","","","175660","25.6240006685257","43.4384"
2013,"YR2013","St. Martin (French part)","MAF","","","","","","1.81","18.3823529411765","","","31264","",""
2013,"YR2013","St. Vincent and the Grenadines","VCT","","","","1.91199231613611","","1.998","69.2307692307692","","","109320","8.51899999380112","53.4104"
2013,"YR2013","Sub-Saharan Africa","SSF","","","35.3866426030596","0.823009489562217","176.256750436013","5.05557267162263","25.950591575766","73.32631","","952734072","78.1637262518141","107.296499275354"
2013,"YR2013","Sub-Saharan Africa (excluding high income)","SSA","","","35.3866426030596","0.822666074430172","176.256750436013","5.05585859392742","25.9493750100824","73.32431","","952644123","78.1637262518141","107.299311261089"
2013,"YR2013","Sub-Saharan Africa (IDA & IBRD)","TSS","","","35.3866426030596","0.823009489562217","176.256750436013","5.05557267162263","25.950591575766","73.32631","","952734072","78.1637262518141","107.296499275354"
2013,"YR2013","Sudan","SDN","2300","18000","","0.309687394590696","95.0343376815569","4.715","8.23180555555556","","","36849918","47.0109996795654","76.805"
2013,"YR2013","Suriname","SUR","200","1300","","3.53493014339956","82.709278747086","2.445","98.3307692307692","","","542540","11.3060004711151","48.6308"
2013,"YR2013","Sweden","SWE","","","","4.67142078453361","118.376969055235","1.89","68.9178573182108","","","9600379","4.53700006008148","5.3782"
2013,"YR2013","Switzerland","CHE","","","","4.97283587573087","58.4429501580961","1.52","31.5416540135641","","","8089346","9.57300019264221","3.4002"
2013,"YR2013","Syrian Arab Republic","SYR","","","","1.83950323741953","","3.065","2.67385503458041","","","19809141","15.6230001449585","42.3488"
2013,"YR2013","Tajikistan","TJK","560","4300","","0.425539774773414","130.328678928768","3.472","2.93798228065161","","","8177809","47.9969994574785","38.4192"
2013,"YR2013","Tanzania","TZA","50000","1000000","","0.220730007616033","210.905932721466","5.215","52.8381124407315","","","50636595","87.1780014038085","121.1804"
2013,"YR2013","Thailand","THA","21000","220000","","4.40380756280922","134.829913391338","1.524","31.9814441464895","98.3138809204102","","68143065","51.5690002441406","51.6206"
2013,"YR2013","Timor-Leste","TLS","","","","0.371540554186797","","5.859","47.6395427034297","","","1184366","68.3270006179809","50.5596"
2013,"YR2013","Togo","TGO","5700","76000","","0.377480424390468","357.065327565272","4.656","4.18459275602133","","","7042948","88.4229965209961","91.2078"
2013,"YR2013","Tonga","TON","","","","1.07926667173021","","3.768","12.5","","","105328","60.5400009155273","16.214"
2013,"YR2013","Trinidad and Tobago","TTO","500","2700","","34.5200319229103","462.896915244271","1.789","45.0779727095517","","","1348248","11.7560003995896","33.862"
2013,"YR2013","Tunisia","TUN","100","200","","2.51190424527248","89.3606175338388","2.231","6.56925849639547","","","11014558","16.7290005683899","7.6026"
2013,"YR2013","Turkey","TUR","","","","4.28530084308416","71.2662499101065","2.108","14.9554980964879","99.2274322509766","","75787333","42.1890001296997","30.164"
2013,"YR2013","Turkmenistan","TKM","","","","12.4361327229288","368.934784452881","2.958","8.78215904496414","","","5366277","24.8010005950928","26.0476"
2013,"YR2013","Turks and Caicos Islands","TCA","","","","5.98097136643711","","","36.2105263157895","","","33108","",""
2013,"YR2013","Tuvalu","TUV","","","","1.01682225714022","","","33.3333333333333","","","10819","",""
2013,"YR2013","Uganda","UGA","37000","660000","","0.129674908955772","","5.869","11.7065629363655","","","37553726","83.0980014801026","122.6188"
2013,"YR2013","Ukraine","UKR","12000","50000","","5.97664184780697","306.168907961","1.506","16.594282952427","","","45489600","19.0029992163182","27.1304"
2013,"YR2013","United Arab Emirates","ARE","","","","18.9541637858011","125.901593418003","1.801","3.83349282296651","","","9006263","0.217000007629395","27.7726"
2013,"YR2013","United Kingdom","GBR","","","","7.14584435876957","79.8876702115764","1.83","12.8549580457157","","","64128226","8.41400003433228","16.6948"
2013,"YR2013","United States","USA","","","","16.314351819388","135.319373177829","1.8575","33.8395963014708","","","316234505","5.49700013548136","26.093"
2013,"YR2013","Upper middle income","UMC","","","","6.60549036074116","155.01507872108","1.83012518547201","35.7916449617414","98.16554","","2498184210","32.7975440503015","29.9746248632994"
2013,"YR2013","Uruguay","URY","500","2800","","2.22623587700135","70.0775436977868","2.033","10.2817963661296","98.9297637939453","","3408005","21.3310004472732","57.3324"
2013,"YR2013","Uzbekistan","UZB","2100","","","3.41744243334039","280.121738470597","2.35","7.62139163140574","100","","30243200","25.6459989547729","17.3184"
2013,"YR2013","Vanuatu","VUT","","","5.1","0.420092280222168","","3.383","36.0951599671862","","","253142","75.9289989471436","44.2316"
2013,"YR2013","Venezuela, RB","VEN","","","","6.06646131348109","128.390894501782","2.391","53.2983390964231","","","30317848","28.0120000839233","87.3234"
2013,"YR2013","Vietnam","VNM","9100","76000","","1.60911159266528","130.355426259171","1.959","46.8120101912471","","","91497725","69.0360012054443","34.3054"
2013,"YR2013","Virgin Islands (U.S.)","VIR","","","","","","2.07","50.9142857142857","","","108044","24.1200003623963","46.229"
2013,"YR2013","West Bank and Gaza","PSE","","","","0.584854656642777","","4.212","1.52325581395349","99.3483276367188","","4169506","42.0949993133545","59.883"
2013,"YR2013","World","WLD","1200000","14300000","","4.98773904748779","129.977122865266","2.46832383781337","30.8760978765005","90.74271","","7185137526","42.7523017334288","46.0136450334509"
2013,"YR2013","Yemen, Rep.","YEM","","","1.2","0.996884970403485","83.4471987901725","4.327","1.03983180862549","","","25576322","64.7159996032715","66.208"
2013,"YR2013","Zambia","ZMB","19000","360000","","0.2611125299524","177.631049259629","5.171","65.8714806494572","","","15153210","88.3570022583008","95.4372"
2013,"YR2013","Zimbabwe","ZWE","31000","640000","","0.775563675088375","388.475855415833","3.957","37.965102753005","","","15054506","75.5400009155273","111.0298"
2014,"YR2014","Afghanistan","AFG","","","","0.299444990875517","","4.981","2.06782464846981","","62.7","32758020","68.4259986877441","77.4586"
2014,"YR2014","Albania","ALB","100","","","1.97876331208568","75.5487070727063","1.71","28.1919708029197","","","2889104","58.6059989929199","20.7048"
2014,"YR2014","Algeria","DZA","200","1000","","3.71740990081817","97.9801520341687","2.89","0.818057386616507","","","39113313","24.8980002403259","10.9888"
2014,"YR2014","American Samoa","ASM","","","","","","","87.9","","","55437","",""
2014,"YR2014","Andorra","AND","","","","5.83216995064565","","","34.0425531914894","","","79223","",""
2014,"YR2014","Angola","AGO","11000","99000","","1.29132831504477","87.1067882951773","5.841","46.5074195877116","77.4311294555664","55.5","26920466","81.2760033607483","160.2386"
2014,"YR2014","Antigua and Barbuda","ATG","","","","5.37764854614412","","2.076","22.2727272727273","","","98875","","46.963"
2014,"YR2014","Arab World","ARB","","","","4.86023383242015","116.352553421823","3.41329945493743","2.82056074656577","84.64643","32.4691142948089","390043028","38.0227902298066","48.6475393890239"
2014,"YR2014","Argentina","ARG","1900","17000","","4.74679745467325","107.204782560744","2.322","10.0153104662932","","16.7","42981515","17.7830005884171","63.5016"
2014,"YR2014","Armenia","ARM","200","","","1.9027589101995","127.720007350217","1.634","11.654373024236","","14.4","2906220","45.6489982604981","25.595"
2014,"YR2014","Aruba","ABW","","","","8.408362637892","","1.8","2.33333333333333","","","103795","","25.678"
2014,"YR2014","Australia","AUS","200","","","15.3701377604233","122.355152564606","1.821","16.1986644624657","","","23504138","8.29600006341934","14.0414"
2014,"YR2014","Austria","AUT","100","","","6.86986792967669","84.9116713861518","1.47","46.8620869333398","","","8546356","8.11700010299683","7.836"
2014,"YR2014","Azerbaijan","AZE","500","1300","","3.93156060898919","89.8635169547145","1.97","13.4664844005178","99.9569931030273","","9535079","63.0449981689454","50.788"
2014,"YR2014","Bahamas, The","BHS","","","","6.3232575117291","","1.792","51.4485514485514","","","382169","18.1130005419254","30.3582"
2014,"YR2014","Bahrain","BHR","100","","","23.4497548258489","241.666035447934","2.078","0.765239948119326","","","1336397","1.07900002598763","13.743"
2014,"YR2014","Bangladesh","BGD","1100","7100","5","0.459141964802809","74.7453254060098","2.165","10.9979257893524","","55.1","159405279","72.6380004882812","86.2074"
2014,"YR2014","Barbados","BRB","100","","","4.49017767348307","","1.794","14.6511627906977","","","283385","11.2410003244877","43.0448"
2014,"YR2014","Belarus","BLR","200","","","6.70195770525782","163.20140262833","1.696","42.4503474446799","","","9474511","1.87800004333258","19.6188"
2014,"YR2014","Belgium","BEL","","","","8.32815989783976","113.834047097005","1.74","22.554821664465","","","11209057","8.50899982452393","5.5686"
2014,"YR2014","Belize","BLZ","200","910","","1.407601494481","","2.578","60.1192459447611","","10.8","351694","21.8760004043579","67.2358"
2014,"YR2014","Benin","BEN","2800","38000","25.9","0.61421385181193","208.285690684683","5.117","38.6750620787513","","61.5","10286712","94.1130027770996","92.2574"
2014,"YR2014","Bermuda","BMU","","","","8.83831498794885","","1.63","20","","","65139","",""
2014,"YR2014","Bhutan","BTN","","","","1.28932137116716","","2.128","72.0153737177637","","","776448","83.9730014801025","25.5626"
2014,"YR2014","Bolivia","BOL","880","7700","","1.93241949870287","124.715556831234","2.966","50.8197175297701","","43.5","10562159","31.3299989700318","70.8054"
2014,"YR2014","Bosnia and Herzegovina","BIH","","","","6.23471916168303","208.624182857467","1.332","42.67578125","","","3566002","18.9279994964599","11.2418"
2014,"YR2014","Botswana","BWA","4700","78000","","3.24328763661634","78.7122805467991","2.812","19.3076067968874","","","2168573","15.704999923706","35.1906"
2014,"YR2014","Brazil","BRA","15000","100000","","2.59438828549778","96.5852335218148","1.753","59.1665131237333","98.8456878662109","22.3","204213133","21.5300006866455","64.8382"
2014,"YR2014","British Virgin Islands","VGB","","","","6.07283358118156","","","24.1333333333333","","","29588","",""
2014,"YR2014","Brunei Darussalam","BRN","","","","22.1247012416688","113.449948607868","1.888","72.1062618595825","","","411704","4.893000125885","12.2778"
2014,"YR2014","Bulgaria","BGR","100","","","5.87161586934993","151.981761821","1.53","35.057111274871","","","7223938","7.14000010490417","41.8796"
2014,"YR2014","Burkina Faso","BFA","4100","97000","49.2","0.162018806234081","","5.521","19.7726608187135","50.0962982177734","65.8","17585977","91.0699996948242","110.9764"
2014,"YR2014","Burundi","BDI","2900","69000","","0.0444853762564713","","5.869","10.5685358255452","79.5596084594727","57.9","9891790","96.4930028915406","28.6408"
2014,"YR2014","Cabo Verde","CPV","100","1100","","0.933403237234465","","2.419","22.0694789081886","","","526437","40.3269996643066","76.6942"
2014,"YR2014","Cambodia","KHM","2000","48000","0.3","0.437759998009271","133.44976023901","2.634","54.2963970088375","","55.1","15270790","59.1520004272461","49.3604"
2014,"YR2014","Cameroon","CMR","28000","250000","38.2","0.314928068034826","106.953693720793","4.848","40.2699329398574","","37.8","22239904","80.9579973220825","114.8954"
2014,"YR2014","Canada","CAN","","","","15.1171587794778","182.828479077574","1.5818","38.1717950494364","","","35535348","9.09900039434433","10.5612"
2014,"YR2014","Caribbean small states","CSS","","","","8.88454138458529","","2.06847654861545","85.1219216993948","","","7162679","21.820486882777","55.2567579348657"
2014,"YR2014","Cayman Islands","CYM","","","","9.17183803150139","","","52.9166666666667","","","59172","",""
2014,"YR2014","Central African Republic","CAF","7900","91000","","0.066593110852834","","5.006","35.6120581720119","","93.3","4515392","74.7040011882782","109.7588"
2014,"YR2014","Central Europe and the Baltics","CEB","","","","6.14888253990517","105.250652770418","1.43531089786844","34.0732044899527","","","103496179","14.9486563943438","20.0906884899732"
2014,"YR2014","Chad","TCD","4200","56000","","0.0537776877715938","","6.155","3.9720457433291","","88.2","13569438","98.3649978637696","171.368"
2014,"YR2014","Channel Islands","CHI","","","","","","1.465","4.21052631578947","","","162969","7.76600003242492","7.5568"
2014,"YR2014","Chile","CHL","","3800","","4.68737662371284","92.3479833987913","1.798","23.4478139474831","","","17613798","24.6310005187988","48.471"
2014,"YR2014","China","CHN","","","","7.54390764144927","175.310890661362","1.61","22.0253997273815","","25.2","1364270000","34.98300075531","6.6912"
2014,"YR2014","Colombia","COL","6400","63000","","1.75953717356061","55.959814769485","1.897","52.7521045515998","98.5409469604492","13.1","47791911","47.5229983329773","53.577"
2014,"YR2014","Comoros","COM","100","","","0.202814119320239","","4.491","20.0967221923697","","69.6","759385","78.0539989471436","70.808"
2014,"YR2014","Congo, Dem. Rep.","COD","29000","380000","29.2","0.0633691910487466","496.044702447857","6.286","67.4398006219536","","74.8","73722860","53.8239994049072","127.2944"
2014,"YR2014","Congo, Rep.","COG","5100","51000","","0.635369293307611","97.4226181830352","4.778","65.4448023426062","","46.9","4871101","90.3010025024414","118.6338"
2014,"YR2014","Costa Rica","CRI","200","810","","1.63095106225335","71.7445547953091","1.819","53.3842538190364","","5.5","4757575","14.6870004236698","56.822"
2014,"YR2014","Cote d'Ivoire","CIV","32000","320000","","0.490206046242236","201.602973767997","5.039","32.7088050314465","53.0206909179688","56","22531350","86.4380035400391","134.736"
2014,"YR2014","Croatia","HRV","","","","3.97380490559031","93.3313167803626","1.46","34.3388134381701","","","4238389","9.26699995994568","10.2732"
2014,"YR2014","Cuba","CUB","500","780","","3.04521062360798","","1.713","30.248029225149","","","11439767","7.88300023600459","47.7894"
2014,"YR2014","Curacao","CUW","","","","37.7262890532298","","2","","","","155909","","33.3256"
2014,"YR2014","Cyprus","CYP","100","","","5.26035204098901","77.6944953843903","1.36","18.6937229437229","","","1152309","11.4519996643066","4.9294"
2014,"YR2014","Czech Republic","CZE","100","","","9.16597837581982","134.449351949147","1.53","34.5162543711954","","","10525347","11.2080000638962","10.6262"
2014,"YR2014","Denmark","DNK","100","","","5.9357124821143","63.7541074347429","1.69","14.4601095498928","","","5643475","3.8730000257492","4.3108"
2014,"YR2014","Djibouti","DJI","690","6100","","0.791961752491876","","2.982","0.241587575496117","","65.6","912164","41.341999053955","20.5636"
2014,"YR2014","Dominica","DMA","","","","1.86428591057737","","","58.1333333333333","","","72778","",""
2014,"YR2014","Dominican Republic","DOM","4000","42000","","2.0699866344335","57.9961656790373","2.481","40.3601738770441","97.6885299682617","12.1","10405844","28.739000082016","98.3628"
2014,"YR2014","Early-demographic dividend","EAR","","","","2.29530215229644","112.236331228611","2.60317195913314","21.9999109573074","90.17131","26.9743840284056","3084236443","63.8312587462816","43.1625564324621"
2014,"YR2014","East Asia & Pacific","EAS","","","","6.2935261143181","142.595421176937","1.80252087048497","26.3008764080289","98.66541","25.7899238792442","2267745366","38.6318862362089","20.9810779712529"
2014,"YR2014","East Asia & Pacific (excluding high income)","EAP","","","","5.77547834477085","157.759653999393","1.84594826551472","29.7363207505375","98.59548","25.7899238792442","2023837097","41.5929587228727","22.5261705612162"
2014,"YR2014","East Asia & Pacific (IDA & IBRD)","TEA","","","","5.82786717938882","157.759653999393","1.84485125498087","29.6373891772557","98.57694","25.7899238792442","1998686391","41.1942700143394","22.8510165285239"
2014,"YR2014","Ecuador","ECU","1200","14000","","2.76170217502084","81.7956503406031","2.542","50.8399500724754","99.097770690918","36","15903112","48.5930004119873","75.9618"
2014,"YR2014","Egypt, Arab Rep.","EGY","500","2500","","2.19898024634231","82.490345188242","3.336","0.0727309257119896","","10.6","91812566","46.6499996185303","52.8032"
2014,"YR2014","El Salvador","SLV","500","4500","","1.00064462317564","93.9392845458322","2.126","13.0019305019305","","","6281189","42.5400018692017","71.8926"
2014,"YR2014","Equatorial Guinea","GNQ","1600","13000","","4.7338165294876","","4.864","56.3137254901961","","66.2","1129424","42.2480010986328","162.3144"
2014,"YR2014","Eritrea","ERI","520","10000","","","","4.285","14.9940594059406","","","","47.5510005950928","57.2504"
2014,"YR2014","Estonia","EST","100","","","14.848819173174","169.383700540124","1.54","52.6633640009436","","","1314545","4.2919999808073","14.7286"
2014,"YR2014","Eswatini","SWZ","3700","49000","","0.92871499200446","","3.204","33.8023255813954","","32.7","1295097","28.7150001525879","81.6396"
2014,"YR2014","Ethiopia","ETH","22000","480000","","0.119124014522654","348.757592297753","4.437","12.4584","","73.9","97366774","91.4589996337891","69.6482"
2014,"YR2014","Euro area","EMU","","","","6.47492054828707","87.9425202823231","1.55419794480299","38.1760680103399","99.75189","","338466271","8.75344071755351","8.08637116462465"
2014,"YR2014","Europe & Central Asia","ECS","","","","6.91599123321608","107.998813601019","1.75378025026693","38.0216732412813","99.71251","","903123160","12.8623930256981","18.4101310234397"
2014,"YR2014","Europe & Central Asia (excluding high income)","ECA","","","","7.42119026498439","158.893205720946","1.94668148703661","38.889037143972","99.63228","","408271623","17.6295565723749","27.3049785169938"
2014,"YR2014","Europe & Central Asia (IDA & IBRD)","TEC","","","","7.39583610532745","151.936670436767","1.8918235826282","38.769408647741","99.64676","","450521747","17.3324941228624","26.1462090289083"
2014,"YR2014","European Union","EUU","","","","6.37914884774526","87.9652954627588","1.57098130442852","37.9221891007921","99.74375","","508193872","9.9049240041529","11.2646145050137"
2014,"YR2014","Faeroe Islands","FRO","","","","12.2378485729495","","2.6","0.0573065902578797","","","48842","",""
2014,"YR2014","Fiji","FJI","","","","1.32057470823182","","2.565","55.4099616858238","","","885806","41.8330001831054","43.3162"
2014,"YR2014","Finland","FIN","","","","8.66072124349448","159.245257668909","1.71","73.1119813090263","","","5461512","7.38900020718574","7.1614"
2014,"YR2014","Fragile and conflict affected situations","FCS","","","","0.886959023932481","","4.57405853722269","24.4779525676865","71.21672","60.8261467846792","476608101","69.9794173869928","90.1623225716306"
2014,"YR2014","France","FRA","500","","","4.5731821471024","97.5080554529344","2.01","30.8205355789443","","","66316092","6.12399983406067","9.1206"
2014,"YR2014","French Polynesia","PYF","","","","2.91513481726706","","2.044","42.3497267759563","","","275484","10.719999730587","36.908"
2014,"YR2014","Gabon","GAB","1300","11000","","2.7682657208219","162.232870017762","3.91","88.485271859355","","37","1875713","38.7210003137589","104.85"
2014,"YR2014","Gambia, The","GMB","1000","14000","","0.267684889136388","","5.544","48.0632411067194","","34.8","1917852","82.2669963836669","87.431"
